,Z,A,E,dE,f1,df1
0,33,75,10.645999999999999,0.0,6.559999999999999e-08,7.090000000000001e-09
1,33,75,10.955,0.0,9.74e-08,8e-09
2,33,75,11.265,0.0,1.2099999999999998e-07,8.62e-09
3,33,75,11.575,0.0,1.68e-07,9.82e-09
4,33,75,11.885,0.0,1.62e-07,7.659999999999999e-09
5,33,75,12.194,0.0,1.8800000000000002e-07,8.25e-09
6,33,75,12.504000000000001,0.0,2.01e-07,8.46e-09
7,33,75,12.814,0.0,2.57e-07,9.140000000000001e-09
8,33,75,13.123,0.0,2.59e-07,9.12e-09
9,33,75,13.433,0.0,3.61e-07,1.03e-08
10,33,75,13.743,0.0,3.5799999999999995e-07,1.02e-08
11,33,75,14.052,0.0,4.2299999999999996e-07,1.01e-08
12,33,75,14.362,0.0,4.6e-07,9.12e-09
13,33,75,14.672,0.0,4.86e-07,9.4e-09
14,33,75,14.982000000000001,0.0,5.01e-07,9.670000000000002e-09
15,33,75,15.290999999999999,0.0,5.33e-07,1e-08
16,33,75,15.600999999999999,0.0,5.19e-07,1e-08
17,33,75,15.911,0.0,5.14e-07,6.54e-09
18,33,75,16.22,0.0,5.2e-07,8.45e-09
19,33,75,16.53,0.0,4.970000000000001e-07,8.45e-09
20,33,75,16.84,0.0,5e-07,8.6e-09
21,33,75,17.149,0.0,4.66e-07,8.5e-09
22,33,75,17.459,0.0,4.46e-07,8.55e-09
23,33,75,17.769000000000002,0.0,4.4e-07,8.25e-09
24,33,75,18.079,0.0,4.3e-07,8.35e-09
25,33,75,18.387999999999998,0.0,4.0700000000000003e-07,8.35e-09
26,33,75,18.698,0.0,3.7299999999999997e-07,7.33e-09
27,33,75,19.008,0.0,3.5e-07,7.16e-09
28,33,75,19.317,0.0,3.16e-07,8.58e-09
29,33,75,19.627,0.0,2.75e-07,8.53e-09
30,33,75,19.937,0.0,2.72e-07,8.7e-09
31,33,75,20.246,0.0,2.39e-07,8.65e-09
32,33,75,20.555999999999997,0.0,2.35e-07,8.69e-09
33,33,75,20.866,0.0,2.3e-07,8.77e-09
34,33,75,21.176,0.0,1.91e-07,8.07e-09
35,33,75,21.485,0.0,1.8899999999999999e-07,7.67e-09
36,33,75,21.795,0.0,1.66e-07,8.16e-09
37,33,75,22.105,0.0,1.6300000000000002e-07,8.199999999999999e-09
38,33,75,22.414,0.0,1.66e-07,8.240000000000001e-09
39,33,75,22.724,0.0,1.31e-07,5.420000000000001e-09
40,33,75,23.034000000000002,0.0,1.24e-07,7.0400000000000005e-09
41,33,75,23.343000000000004,0.0,1.3800000000000002e-07,7.58e-09
42,33,75,23.653000000000002,0.0,1.0300000000000001e-07,9.24e-09
43,33,75,23.963,0.0,9.85e-08,8.87e-09
44,33,75,24.273000000000003,0.0,9.970000000000001e-08,8.75e-09
45,33,75,24.581999999999997,0.0,7.9e-08,9.420000000000001e-09
46,33,75,24.892,0.0,7.139999999999999e-08,9.02e-09
47,33,75,25.201999999999998,0.0,1e-07,9.769999999999999e-09
48,33,75,25.511,0.0,8.019999999999999e-08,9.32e-09
49,39,89,12.504000000000001,0.0,1.41e-07,3.4000000000000003e-09
50,39,89,12.659,0.0,1.58e-07,3.5600000000000005e-09
51,39,89,12.814,0.0,1.7699999999999998e-07,3.86e-09
52,39,89,12.969000000000001,0.0,1.91e-07,4.01e-09
53,39,89,13.123,0.0,2.0899999999999998e-07,4.23e-09
54,39,89,13.277999999999999,0.0,2.3100000000000002e-07,4.44e-09
55,39,89,13.433,0.0,2.4899999999999997e-07,4.65e-09
56,39,89,13.588,0.0,2.69e-07,4.85e-09
57,39,89,13.743,0.0,2.8e-07,5.05e-09
58,39,89,13.898,0.0,3.03e-07,5.3e-09
59,39,89,14.052999999999999,0.0,3.2600000000000003e-07,5.620000000000001e-09
60,39,89,14.207,0.0,3.6e-07,5.920000000000001e-09
61,39,89,14.362,0.0,3.93e-07,6.22e-09
62,39,89,14.517000000000001,0.0,4.3299999999999997e-07,6.690000000000001e-09
63,39,89,14.672,0.0,4.66e-07,7.090000000000001e-09
64,39,89,14.827,0.0,5.21e-07,7.37e-09
65,39,89,14.982000000000001,0.0,5.61e-07,7.87e-09
66,39,89,15.136,0.0,6.02e-07,8.25e-09
67,39,89,15.290999999999999,0.0,6.520000000000001e-07,6.18e-09
68,39,89,15.446,0.0,6.790000000000001e-07,8.42e-09
69,39,89,15.600999999999999,0.0,7.559999999999999e-07,9.73e-09
70,39,89,15.755999999999998,0.0,7.87e-07,9.740000000000002e-09
71,39,89,15.911,0.0,8.45e-07,1.01e-08
72,39,89,16.066,0.0,9.070000000000001e-07,1.1000000000000001e-08
73,39,89,16.22,0.0,9.04e-07,1.1100000000000002e-08
74,39,89,16.375,0.0,9.38e-07,6.779999999999999e-09
75,39,89,16.53,0.0,9.65e-07,1.2099999999999999e-08
76,39,89,16.685,0.0,9.570000000000001e-07,1.14e-08
77,39,89,16.84,0.0,9.48e-07,7.52e-09
78,39,89,17.15,0.0,8.95e-07,9.509999999999999e-09
79,39,89,17.459,0.0,8.25e-07,7e-09
80,39,89,17.614,0.0,7.529999999999999e-07,1.02e-08
81,39,89,17.769000000000002,0.0,7.32e-07,6.64e-09
82,39,89,17.924,0.0,6.68e-07,8.809999999999999e-09
83,39,89,18.079,0.0,6.28e-07,7.440000000000001e-09
84,39,89,18.233,0.0,5.9e-07,1.01e-08
85,39,89,18.387999999999998,0.0,5.47e-07,6.04e-09
86,39,89,18.543,0.0,5.19e-07,8.75e-09
87,39,89,18.698,0.0,4.78e-07,6.679999999999999e-09
88,39,89,18.852999999999998,0.0,4.5799999999999995e-07,8.1e-09
89,39,89,19.008,0.0,4.25e-07,6.3e-09
90,39,89,19.317,0.0,3.79e-07,8.67e-09
91,39,89,19.627,0.0,3.53e-07,8.62e-09
92,39,89,19.937,0.0,3.09e-07,9.75e-09
93,39,89,20.247,0.0,3e-07,9.379999999999999e-09
94,39,89,20.555999999999997,0.0,2.65e-07,1.78e-08
95,39,89,20.866,0.0,2.5e-07,1.85e-08
96,39,89,21.176,0.0,2.35e-07,1.33e-08
97,39,89,21.485,0.0,1.8100000000000002e-07,1.88e-08
98,39,89,21.795,0.0,1.7699999999999998e-07,1.35e-08
99,39,89,22.105,0.0,1.51e-07,1.93e-08
100,39,89,22.414,0.0,1.49e-07,1.3899999999999999e-08
101,39,89,22.724,0.0,1.3800000000000002e-07,2.0099999999999998e-08
102,39,89,23.034000000000002,0.0,1.11e-07,1.78e-08
103,39,89,23.344,0.0,9.470000000000001e-08,1.3e-08
104,39,89,23.653000000000002,0.0,9.9e-08,1.29e-08
105,39,89,23.963,0.0,9.560000000000001e-08,2.0099999999999998e-08
106,39,89,24.273000000000003,0.0,9.039999999999999e-08,1.22e-08
107,39,89,24.581999999999997,0.0,9.49e-08,1.38e-08
108,39,89,24.892,0.0,9.48e-08,1.26e-08
109,39,89,25.201999999999998,0.0,8.16e-08,1.38e-08
110,39,89,25.511,0.0,8.019999999999999e-08,1.26e-08
111,13,27,13.2,0.0,1.4299999999999999e-08,1.05e-08
112,13,27,13.4,0.0,4.25e-08,8.409999999999999e-09
113,13,27,13.6,0.0,3.92e-08,9.25e-09
114,13,27,13.8,0.0,3.3e-08,9.109999999999999e-09
115,13,27,14.0,0.0,3.21e-08,9.17e-09
116,13,27,14.2,0.0,3.19e-08,9.96e-09
117,13,27,14.4,0.0,2.8300000000000002e-08,9.220000000000001e-09
118,13,27,14.6,0.0,4.3e-08,7.37e-09
119,13,27,14.8,0.0,5.5e-08,8.5e-09
120,13,27,15.0,0.0,3.9700000000000005e-08,9.25e-09
121,13,27,15.2,0.0,3.3700000000000004e-08,8.73e-09
122,13,27,15.4,0.0,7.1e-08,9.01e-09
123,13,27,15.6,0.0,6.84e-08,6.1199999999999995e-09
124,13,27,15.8,0.0,6.530000000000001e-08,9.109999999999999e-09
125,13,27,16.0,0.0,6.83e-08,7.640000000000001e-09
126,13,27,16.2,0.0,8.67e-08,8.89e-09
127,13,27,16.4,0.0,8.039999999999999e-08,7.3e-09
128,13,27,16.6,0.0,8.57e-08,7.42e-09
129,13,27,16.8,0.0,1.0300000000000001e-07,9.29e-09
130,13,27,17.0,0.0,1e-07,8.57e-09
131,13,27,17.2,0.0,1.0300000000000001e-07,8.469999999999999e-09
132,13,27,17.4,0.0,1.0099999999999999e-07,1.02e-08
133,13,27,17.6,0.0,1.04e-07,7.390000000000001e-09
134,13,27,17.8,0.0,1.14e-07,7.070000000000001e-09
135,13,27,18.0,0.0,1.25e-07,8.1e-09
136,13,27,18.2,0.0,1.48e-07,7.63e-09
137,13,27,18.4,0.0,1.53e-07,7.92e-09
138,13,27,18.6,0.0,1.35e-07,8.440000000000001e-09
139,13,27,18.8,0.0,1.42e-07,6.690000000000001e-09
140,13,27,19.0,0.0,1.25e-07,7.9e-09
141,13,27,19.2,0.0,1.5e-07,8.18e-09
142,13,27,19.4,0.0,1.36e-07,7.509999999999999e-09
143,13,27,19.6,0.0,1.5e-07,8.009999999999999e-09
144,13,27,19.8,0.0,1.57e-07,7.0099999999999996e-09
145,13,27,20.0,0.0,1.6300000000000002e-07,8.199999999999999e-09
146,13,27,20.2,0.0,1.6100000000000003e-07,9.4e-09
147,13,27,20.4,0.0,1.72e-07,8.590000000000001e-09
148,13,27,20.6,0.0,1.75e-07,8.51e-09
149,13,27,20.8,0.0,1.6100000000000003e-07,8.590000000000001e-09
150,13,27,21.0,0.0,1.7e-07,1.26e-08
151,13,27,21.2,0.0,1.6399999999999999e-07,8.959999999999999e-09
152,13,27,21.4,0.0,1.54e-07,1.01e-08
153,13,27,21.6,0.0,1.6100000000000003e-07,1.1000000000000001e-08
154,13,27,21.8,0.0,1.6300000000000002e-07,1.01e-08
155,13,27,22.0,0.0,1.57e-07,8.56e-09
156,13,27,22.2,0.0,1.3800000000000002e-07,8.75e-09
157,13,27,22.4,0.0,1.4e-07,8.940000000000001e-09
158,13,27,22.6,0.0,1.12e-07,6.949999999999999e-09
159,13,27,22.8,0.0,9.429999999999999e-08,1.4299999999999999e-08
160,13,27,23.0,0.0,1.1699999999999999e-07,7.13e-09
161,13,27,23.2,0.0,9.83e-08,7.03e-09
162,13,27,23.4,0.0,1.0300000000000001e-07,7.0400000000000005e-09
163,13,27,23.6,0.0,8.86e-08,7.98e-09
164,13,27,23.8,0.0,8.42e-08,1.4e-08
165,13,27,24.0,0.0,7.480000000000001e-08,8.240000000000001e-09
166,13,27,24.2,0.0,8.64e-08,7.31e-09
167,13,27,24.4,0.0,8.46e-08,7.609999999999998e-09
168,13,27,24.6,0.0,7.79e-08,6.38e-09
169,13,27,24.8,0.0,8.08e-08,1.01e-08
170,13,27,25.0,0.0,7.63e-08,7.0099999999999996e-09
171,13,27,25.2,0.0,6.57e-08,9.470000000000001e-09
172,13,27,25.4,0.0,6.900000000000001e-08,8.23e-09
173,13,27,25.6,0.0,8.1e-08,7.35e-09
174,13,27,25.8,0.0,8.269999999999999e-08,1.8999999999999998e-08
175,13,27,26.0,0.0,6.51e-08,7.94e-09
176,13,27,26.2,0.0,7.75e-08,8.14e-09
177,13,27,26.4,0.0,5.59e-08,8.209999999999999e-09
178,13,27,26.6,0.0,5.09e-08,8.02e-09
179,13,27,26.8,0.0,4.5e-08,8.190000000000001e-09
180,13,27,27.0,0.0,5.81e-08,6.9700000000000005e-09
181,13,27,27.2,0.0,6.12e-08,6.38e-09
182,13,27,27.4,0.0,6.39e-08,8.009999999999999e-09
183,13,27,27.6,0.0,5.22e-08,7.98e-09
184,13,27,27.8,0.0,5.3e-08,7.96e-09
185,13,27,28.0,0.0,6.16e-08,7.68e-09
186,13,27,28.2,0.0,5.2300000000000005e-08,6.74e-09
187,13,27,28.4,0.0,4.0899999999999996e-08,7.06e-09
188,13,27,28.6,0.0,3.73e-08,8.759999999999999e-09
189,13,27,28.8,0.0,3.95e-08,5.390000000000001e-09
190,13,27,29.0,0.0,4.34e-08,4.96e-09
191,13,27,29.2,0.0,4.5199999999999994e-08,7.54e-09
192,13,27,29.4,0.0,4.8399999999999997e-08,4.72e-09
193,13,27,29.6,0.0,3.93e-08,5.3e-09
194,13,27,29.8,0.0,5.04e-08,5.3e-09
195,13,27,30.0,0.0,4.3899999999999996e-08,6.13e-09
196,13,27,30.2,0.0,3.42e-08,5.2e-09
197,13,27,30.4,0.0,4.74e-08,5.05e-09
198,34,76,11.5,0.9,1.14e-07,6.4900000000000005e-09
199,34,76,11.6,0.7,1.35e-07,8.209999999999999e-09
200,34,76,11.9,0.7,1.8100000000000002e-07,1.03e-08
201,34,76,12.2,0.7,2.2e-07,1.26e-08
202,34,76,12.5,0.7,2.47e-07,1.4299999999999999e-08
203,34,76,12.9,0.7,2.9699999999999997e-07,1.75e-08
204,34,76,13.6,0.8,3.6e-07,2.02e-08
205,34,76,13.7,0.8,4.0399999999999996e-07,2.5e-08
206,34,76,13.8,0.9,3.7200000000000005e-07,2.12e-08
207,34,76,14.1,0.9,4.2700000000000005e-07,2.4300000000000003e-08
208,79,197,8.4,0.0,4.5799999999999995e-07,0.0
209,79,197,8.5,0.0,5.46e-07,0.0
210,79,197,8.6,0.0,4.7200000000000004e-07,0.0
211,79,197,8.7,0.0,4.95e-07,0.0
212,79,197,8.8,0.0,6.41e-07,0.0
213,79,197,8.9,0.0,5.68e-07,0.0
214,79,197,9.0,0.0,8.240000000000001e-07,0.0
215,79,197,9.1,0.0,7.790000000000001e-07,0.0
216,79,197,9.2,0.0,7.340000000000001e-07,0.0
217,79,197,9.3,0.0,8.2e-07,0.0
218,79,197,9.4,0.0,7.32e-07,0.0
219,79,197,9.5,0.0,1.01e-06,0.0
220,79,197,9.6,0.0,1.08e-06,0.0
221,79,197,9.7,0.0,7.82e-07,0.0
222,79,197,9.8,0.0,9.12e-07,0.0
223,79,197,9.9,0.0,9.81e-07,0.0
224,79,197,10.0,0.0,1.17e-06,0.0
225,79,197,10.1,0.0,1.06e-06,0.0
226,79,197,10.2,0.0,1.18e-06,0.0
227,79,197,10.3,0.0,1.59e-06,0.0
228,79,197,10.4,0.0,1.65e-06,0.0
229,79,197,10.5,0.0,1.16e-06,0.0
230,79,197,10.6,0.0,1.62e-06,0.0
231,79,197,10.7,0.0,1.92e-06,0.0
232,79,197,10.8,0.0,1.76e-06,0.0
233,79,197,10.9,0.0,1.95e-06,0.0
234,79,197,11.0,0.0,1.77e-06,0.0
235,79,197,11.1,0.0,1.91e-06,0.0
236,79,197,11.2,0.0,2.39e-06,0.0
237,79,197,11.3,0.0,2.64e-06,0.0
238,79,197,11.4,0.0,2.63e-06,0.0
239,79,197,11.5,0.0,2.27e-06,0.0
240,79,197,11.6,0.0,2.67e-06,0.0
241,79,197,11.7,0.0,2.88e-06,0.0
242,79,197,11.8,0.0,2.51e-06,0.0
243,79,197,11.9,0.0,2.81e-06,0.0
244,79,197,12.0,0.0,2.88e-06,0.0
245,79,197,12.1,0.0,2.74e-06,0.0
246,79,197,12.2,0.0,3.26e-06,0.0
247,79,197,12.3,0.0,3.27e-06,0.0
248,79,197,12.4,0.0,3.36e-06,0.0
249,79,197,12.5,0.0,3.72e-06,0.0
250,79,197,12.6,0.0,3.17e-06,0.0
251,79,197,12.7,0.0,3.53e-06,0.0
252,79,197,12.8,0.0,3.77e-06,0.0
253,79,197,12.9,0.0,3.76e-06,0.0
254,79,197,13.0,0.0,3.62e-06,0.0
255,79,197,13.1,0.0,3.78e-06,0.0
256,79,197,13.2,0.0,3.9e-06,0.0
257,79,197,13.3,0.0,3.55e-06,0.0
258,79,197,13.4,0.0,3.37e-06,0.0
259,79,197,13.5,0.0,3.39e-06,0.0
260,79,197,13.6,0.0,3.33e-06,0.0
261,79,197,13.7,0.0,3.17e-06,0.0
262,79,197,13.8,0.0,3.25e-06,0.0
263,79,197,13.9,0.0,3.07e-06,0.0
264,79,197,14.0,0.0,3.11e-06,0.0
265,79,197,14.1,0.0,2.66e-06,0.0
266,79,197,14.2,0.0,2.79e-06,0.0
267,79,197,14.3,0.0,2.53e-06,0.0
268,79,197,14.4,0.0,2.55e-06,0.0
269,79,197,14.5,0.0,2.45e-06,0.0
270,79,197,14.6,0.0,2.52e-06,0.0
271,79,197,14.7,0.0,2.63e-06,0.0
272,79,197,14.8,0.0,2.46e-06,0.0
273,79,197,14.9,0.0,2.59e-06,0.0
274,79,197,15.0,0.0,2.21e-06,0.0
275,79,197,15.1,0.0,2.05e-06,0.0
276,79,197,15.2,0.0,1.88e-06,0.0
277,79,197,15.3,0.0,1.71e-06,0.0
278,79,197,15.5,0.0,1.54e-06,0.0
279,79,197,15.7,0.0,1.36e-06,0.0
280,79,197,16.0,0.0,1.2e-06,0.0
281,79,197,16.0,0.0,1.08e-06,0.0
282,79,197,16.6,0.0,9.41e-07,0.0
283,79,197,17.0,0.0,8.42e-07,0.0
284,79,197,17.4,0.0,7.48e-07,0.0
285,79,197,17.8,0.0,6.48e-07,0.0
286,79,197,18.2,0.0,5.429999999999999e-07,0.0
287,79,197,18.7,0.0,4.49e-07,0.0
288,79,197,19.0,0.0,3.89e-07,0.0
289,79,197,19.4,0.0,3.51e-07,0.0
290,79,197,19.9,0.0,3.3e-07,0.0
291,79,197,20.4,0.0,3.06e-07,0.0
292,79,197,20.8,0.0,2.28e-07,0.0
293,79,197,21.2,0.0,2.59e-07,0.0
294,79,197,21.6,0.0,2.2699999999999998e-07,0.0
295,79,197,22.2,0.0,2.2899999999999997e-07,0.0
296,79,197,22.6,0.0,2.1e-07,0.0
297,79,197,23.0,0.0,2.17e-07,0.0
298,79,197,23.4,0.0,2.45e-07,0.0
299,79,197,23.9,0.0,1.91e-07,0.0
300,79,197,24.3,0.0,2.0899999999999998e-07,0.0
301,79,197,24.8,0.0,1.98e-07,0.0
302,79,197,25.0,0.0,1.53e-07,0.0
303,79,197,25.5,0.0,1.56e-07,0.0
304,79,197,14.68,0.0,2.36e-08,0.0
305,79,197,14.98,0.0,9.440000000000001e-07,0.0
306,79,197,15.28,0.0,3.31e-06,0.0
307,79,197,15.58,0.0,5.38e-06,0.0
308,79,197,15.88,0.0,6.61e-06,0.0
309,79,197,16.18,0.0,7.24e-06,0.0
310,79,197,16.48,0.0,7.35e-06,0.0
311,79,197,16.78,0.0,6.99e-06,0.0
312,79,197,17.08,0.0,6.42e-06,0.0
313,79,197,17.38,0.0,6.2e-06,0.0
314,79,197,17.68,0.0,6.04e-06,0.0
315,79,197,17.98,0.0,5.6e-06,0.0
316,79,197,18.28,0.0,4.99e-06,0.0
317,79,197,18.58,0.0,4.6e-06,0.0
318,79,197,18.88,0.0,4.26e-06,0.0
319,79,197,19.18,0.0,4.01e-06,0.0
320,79,197,19.48,0.0,3.7e-06,0.0
321,79,197,19.78,0.0,2.72e-06,0.0
322,79,197,20.08,0.0,2.55e-06,0.0
323,79,197,20.38,0.0,2.29e-06,0.0
324,79,197,20.68,0.0,2.05e-06,0.0
325,79,197,20.98,0.0,1.87e-06,0.0
326,79,197,21.28,0.0,1.88e-06,0.0
327,79,197,21.58,0.0,1.82e-06,0.0
328,79,197,21.88,0.0,1.82e-06,0.0
329,79,197,22.18,0.0,1.78e-06,0.0
330,79,197,22.48,0.0,1.67e-06,0.0
331,79,197,22.78,0.0,1.72e-06,0.0
332,79,197,23.08,0.0,1.69e-06,0.0
333,79,197,23.38,0.0,1.63e-06,0.0
334,79,197,23.68,0.0,1.41e-06,0.0
335,79,197,23.98,0.0,1.37e-06,0.0
336,79,197,24.28,0.0,1.33e-06,0.0
337,79,197,24.58,0.0,1.24e-06,0.0
338,79,197,24.88,0.0,1.07e-06,0.0
339,79,197,25.18,0.0,8.41e-07,0.0
340,79,197,25.48,0.0,5.99e-07,0.0
341,79,197,25.78,0.0,6.459999999999999e-07,0.0
342,79,197,26.08,0.0,6.520000000000001e-07,0.0
343,79,197,26.38,0.0,5.72e-07,0.0
344,79,197,26.68,0.0,4.91e-07,0.0
345,90,232,6.88,0.0,4.69e-07,1.45e-07
346,90,232,7.15,0.0,5.2e-07,1.3900000000000001e-07
347,90,232,7.4,0.0,6.1e-07,1.35e-07
348,90,232,7.64,0.0,6.420000000000001e-07,1.3e-07
349,90,232,7.81,0.0,7.68e-07,1.28e-07
350,90,232,8.07,0.0,8.540000000000001e-07,1.23e-07
351,90,232,8.32,0.0,9.6e-07,1.2e-07
352,90,232,8.56,0.0,1.04e-06,1.1599999999999999e-07
353,90,232,8.75,0.0,1.28e-06,1.14e-07
354,90,232,9.34,0.0,1.76e-06,1.0699999999999999e-07
355,90,232,9.88,0.0,2.43e-06,1.0099999999999999e-07
356,90,232,10.45,0.0,3.26e-06,9.54e-08
357,90,232,10.83,0.0,3.66e-06,9.199999999999999e-08
358,90,232,11.0,0.0,3.71e-06,9.06e-08
359,90,232,11.3,0.0,3.8e-06,8.820000000000001e-08
360,90,232,11.53,0.0,3.73e-06,8.64e-08
361,90,232,11.9,0.0,3.6e-06,8.369999999999999e-08
362,90,232,12.25,0.0,3.49e-06,8.14e-08
363,90,232,12.52,0.0,3.46e-06,7.96e-08
364,90,232,12.7,0.0,3.37e-06,7.85e-08
365,90,232,12.91,0.0,3.36e-06,7.72e-08
366,90,232,13.05,0.0,3.43e-06,7.64e-08
367,90,232,13.21,0.0,3.5e-06,7.54e-08
368,90,232,13.4,0.0,3.41e-06,7.44e-08
369,90,232,13.56,0.0,3.45e-06,7.35e-08
370,90,232,13.91,0.0,3.28e-06,7.16e-08
371,90,232,14.36,0.0,3.11e-06,6.94e-08
372,90,232,14.84,0.0,2.73e-06,6.719999999999999e-08
373,90,232,15.34,0.0,2.21e-06,6.5e-08
374,90,232,15.82,0.0,1.78e-06,6.3e-08
375,90,232,16.28,0.0,1.43e-06,6.12e-08
376,90,232,16.77,0.0,1.12e-06,5.94e-08
377,90,232,17.27,0.0,1.08e-06,5.7699999999999994e-08
378,90,232,17.7,0.0,9.12e-07,5.63e-08
379,90,232,18.26,0.0,8.12e-07,5.46e-08
380,60,143,9.314,0.0,2.08e-07,4.66e-08
381,60,143,9.45,0.0,1.94e-07,4.66e-08
382,60,143,9.586,0.0,3.25e-07,4.67e-08
383,60,143,9.722999999999999,0.0,4.86e-07,4.67e-08
384,60,143,9.859,0.0,4.14e-07,4.67e-08
385,60,143,9.995,0.0,4.0899999999999997e-07,4.6799999999999996e-08
386,60,143,10.131,0.0,4.3e-07,4.6799999999999996e-08
387,60,143,10.267000000000001,0.0,5.24e-07,4.69e-08
388,60,143,10.404000000000002,0.0,4.75e-07,4.69e-08
389,60,143,10.54,0.0,5.2e-07,4.69e-08
390,60,143,10.675999999999998,0.0,5.54e-07,4.7000000000000004e-08
391,60,143,10.812000000000001,0.0,4.77e-07,4.7000000000000004e-08
392,60,143,10.948,0.0,5.89e-07,4.71e-08
393,60,143,11.085,0.0,6.78e-07,4.7000000000000004e-08
394,60,143,11.220999999999998,0.0,6.66e-07,4.71e-08
395,60,143,11.357000000000001,0.0,7.57e-07,4.71e-08
396,60,143,11.493,0.0,7.55e-07,4.72e-08
397,60,143,11.629000000000001,0.0,8.13e-07,4.72e-08
398,60,143,11.765999999999998,0.0,8.33e-07,4.72e-08
399,60,143,11.902000000000001,0.0,9.109999999999999e-07,4.72e-08
400,60,143,12.038,0.0,9.440000000000001e-07,4.7300000000000007e-08
401,60,143,12.174000000000001,0.0,9.97e-07,4.7300000000000007e-08
402,60,143,12.31,0.0,1e-06,4.7300000000000007e-08
403,60,143,12.447000000000001,0.0,1.01e-06,4.7300000000000007e-08
404,60,143,12.583,0.0,1.03e-06,4.74e-08
405,60,143,12.719000000000001,0.0,1.17e-06,4.74e-08
406,60,143,12.855,0.0,1.26e-06,4.74e-08
407,60,143,12.991,0.0,1.25e-06,4.74e-08
408,60,143,13.128,0.0,1.34e-06,4.74e-08
409,60,143,13.264000000000001,0.0,1.46e-06,4.75e-08
410,60,143,13.4,0.0,1.45e-06,4.75e-08
411,60,143,13.536,0.0,1.57e-06,4.75e-08
412,60,143,13.672,0.0,1.57e-06,4.75e-08
413,60,143,13.809000000000001,0.0,1.66e-06,4.75e-08
414,60,143,13.945,0.0,1.71e-06,4.7599999999999996e-08
415,60,143,14.081,0.0,1.81e-06,4.7599999999999996e-08
416,60,143,14.353,0.0,1.98e-06,4.7599999999999996e-08
417,60,143,14.626,0.0,2.08e-06,4.77e-08
418,60,143,14.898,0.0,2.04e-06,4.77e-08
419,60,143,15.171,0.0,1.9e-06,4.77e-08
420,60,143,15.443,0.0,1.95e-06,4.7800000000000005e-08
421,60,143,15.715,0.0,1.85e-06,4.7800000000000005e-08
422,60,143,15.988,0.0,1.64e-06,4.7800000000000005e-08
423,60,143,16.26,0.0,1.61e-06,4.7800000000000005e-08
424,60,143,16.533,0.0,1.35e-06,4.79e-08
425,60,143,16.805,0.0,1.13e-06,4.79e-08
426,60,143,17.077,0.0,9.55e-07,4.79e-08
427,60,143,17.35,0.0,9.25e-07,4.8e-08
428,60,143,17.622,0.0,8.37e-07,4.8e-08
429,60,143,17.895,0.0,6.83e-07,4.8e-08
430,60,143,18.167,0.0,6.68e-07,4.82e-08
431,60,143,18.439,0.0,5.36e-07,4.8e-08
432,60,143,18.712,0.0,5.560000000000001e-07,4.82e-08
433,60,143,18.984,0.0,4.53e-07,4.8e-08
434,60,143,19.257,0.0,3.79e-07,4.82e-08
435,60,143,19.529,0.0,2.9199999999999997e-07,4.8e-08
436,60,143,19.801,0.0,3.8e-07,4.82e-08
437,92,238,6.5,0.0,2.3600000000000002e-07,1.1100000000000002e-08
438,92,238,6.8,0.0,3.35e-07,1.4499999999999999e-08
439,92,238,7.1,0.0,4.02e-07,1.69e-08
440,92,238,7.4,0.0,4.6200000000000003e-07,2.0499999999999998e-08
441,92,238,7.7,0.0,5.32e-07,2.14e-08
442,92,238,8.0,0.0,6.15e-07,2.4300000000000003e-08
443,92,238,8.3,0.0,7.159999999999999e-07,2.94e-08
444,92,238,8.6,0.0,8.48e-07,3.33e-08
445,92,238,8.9,0.0,1.02e-06,3.92e-08
446,92,238,9.2,0.0,1.25e-06,5.38e-08
447,92,238,9.5,0.0,1.55e-06,6.29e-08
448,92,238,9.8,0.0,1.86e-06,8.1e-08
449,92,238,10.11,0.0,2.27e-06,8.92e-08
450,92,238,10.4,0.0,2.85e-06,1.13e-07
451,92,238,10.7,0.0,2.92e-06,9.57e-08
452,92,238,11.01,0.0,2.93e-06,9.77e-08
453,92,238,11.31,0.0,2.86e-06,9.429999999999999e-08
454,92,238,11.61,0.0,2.83e-06,1.0300000000000001e-07
455,92,238,11.9,0.0,2.73e-06,1.08e-07
456,92,238,12.2,0.0,2.63e-06,9.53e-08
457,92,238,12.51,0.0,2.59e-06,9.71e-08
458,92,238,12.81,0.0,2.59e-06,9.82e-08
459,92,238,13.11,0.0,2.61e-06,9.39e-08
460,92,238,13.4,0.0,2.57e-06,1.24e-07
461,92,238,13.7,0.0,2.49e-06,1.33e-07
462,92,238,14.01,0.0,2.45e-06,1.3900000000000001e-07
463,92,238,14.31,0.0,2.37e-06,1.7e-07
464,92,238,14.6,0.0,2.28e-06,1.3800000000000002e-07
465,92,238,14.9,0.0,2.15e-06,1.68e-07
466,92,238,15.2,0.0,1.85e-06,1.1900000000000001e-07
467,92,238,15.51,0.0,1.66e-06,1.1599999999999999e-07
468,92,238,15.81,0.0,1.48e-06,1.48e-07
469,92,238,16.1,0.0,1.26e-06,1.13e-07
470,92,238,16.4,0.0,1.05e-06,1.29e-07
471,92,238,16.7,0.0,8.88e-07,8.67e-08
472,92,238,17.01,0.0,8.459999999999999e-07,8.16e-08
473,92,238,17.31,0.0,8.620000000000001e-07,1.15e-07
474,92,238,17.6,0.0,7.74e-07,8.97e-08
475,92,238,17.9,0.0,6.88e-07,1e-07
